name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE_REP1);4ca2b5721e1c988464edfb1398f93b50;/storage/nf-core/exec/nextflow_workflow_tracer/work/4c/a2b5721e1c988464edfb1398f93b50/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN_peaks.annotatePeaks.txt;f;181415
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE_REP1);4ca2b5721e1c988464edfb1398f93b50;/storage/nf-core/exec/nextflow_workflow_tracer/work/4c/a2b5721e1c988464edfb1398f93b50/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T150_SE_REP1);1978f07a292a4bbeeb47ca8a52157dce;/storage/nf-core/exec/nextflow_workflow_tracer/work/19/78f07a292a4bbeeb47ca8a52157dce/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.bedGraph;f;4946857
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T150_SE_REP1);1978f07a292a4bbeeb47ca8a52157dce;/storage/nf-core/exec/nextflow_workflow_tracer/work/19/78f07a292a4bbeeb47ca8a52157dce/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.scale_factor.txt;f;8
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T150_SE_REP1);1978f07a292a4bbeeb47ca8a52157dce;/storage/nf-core/exec/nextflow_workflow_tracer/work/19/78f07a292a4bbeeb47ca8a52157dce/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE_REP2);597ca82e7f627101735091383e2b80b1;/storage/nf-core/exec/nextflow_workflow_tracer/work/59/7ca82e7f627101735091383e2b80b1/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.bedGraph;f;1528304
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE_REP2);597ca82e7f627101735091383e2b80b1;/storage/nf-core/exec/nextflow_workflow_tracer/work/59/7ca82e7f627101735091383e2b80b1/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.scale_factor.txt;f;8
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE_REP2);597ca82e7f627101735091383e2b80b1;/storage/nf-core/exec/nextflow_workflow_tracer/work/59/7ca82e7f627101735091383e2b80b1/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP2);f1f6a216d637848bca545240fc72480e;/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/f6a216d637848bca545240fc72480e/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.plotFingerprint.pdf;f;383838
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP2);f1f6a216d637848bca545240fc72480e;/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/f6a216d637848bca545240fc72480e/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.plotFingerprint.raw.txt;f;337
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP2);f1f6a216d637848bca545240fc72480e;/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/f6a216d637848bca545240fc72480e/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.plotFingerprint.qcmetrics.txt;f;272
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP2);f1f6a216d637848bca545240fc72480e;/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/f6a216d637848bca545240fc72480e/versions.yml;f;88
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP1);990b6a98b61ce880af184d490dd323b4;/storage/nf-core/exec/nextflow_workflow_tracer/work/99/0b6a98b61ce880af184d490dd323b4/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN.bigWig;f;627631
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP1);990b6a98b61ce880af184d490dd323b4;/storage/nf-core/exec/nextflow_workflow_tracer/work/99/0b6a98b61ce880af184d490dd323b4/versions.yml;f;91
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP2);31ef26834b95a05f46a219180c476168;/storage/nf-core/exec/nextflow_workflow_tracer/work/31/ef26834b95a05f46a219180c476168/OSMOTIC_STRESS_T0_PE_REP2.mLb.clN.sorted.bam;f;4037256
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP2);31ef26834b95a05f46a219180c476168;/storage/nf-core/exec/nextflow_workflow_tracer/work/31/ef26834b95a05f46a219180c476168/versions.yml;f;110
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T150_SE_REP1);9fef3bf40f6170a591db9c8149c80704;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/ef3bf40f6170a591db9c8149c80704/OSMOTIC_STRESS_T150_SE_REP1.FRiP.txt;f;37
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T150_SE_REP1);9fef3bf40f6170a591db9c8149c80704;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/ef3bf40f6170a591db9c8149c80704/versions.yml;f;115
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP1);75e8781245848c7bf6cb48d790175f18;/storage/nf-core/exec/nextflow_workflow_tracer/work/75/e8781245848c7bf6cb48d790175f18/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN_peaks.count_mqc.tsv;f;394
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP1);75e8781245848c7bf6cb48d790175f18;/storage/nf-core/exec/nextflow_workflow_tracer/work/75/e8781245848c7bf6cb48d790175f18/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN_peaks.FRiP_mqc.tsv;f;596
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP1);75e8781245848c7bf6cb48d790175f18;/storage/nf-core/exec/nextflow_workflow_tracer/work/75/e8781245848c7bf6cb48d790175f18/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T15_PE_REP1);c9c1280ea546e8886964189ffc037500;/storage/nf-core/exec/nextflow_workflow_tracer/work/c9/c1280ea546e8886964189ffc037500/OSMOTIC_STRESS_T15_PE_REP1.mLb.clN.sorted.bam;f;11175207
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T15_PE_REP1);c9c1280ea546e8886964189ffc037500;/storage/nf-core/exec/nextflow_workflow_tracer/work/c9/c1280ea546e8886964189ffc037500/versions.yml;f;110
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP2);ec128e366cfc319460954ac56794720d;/storage/nf-core/exec/nextflow_workflow_tracer/work/ec/128e366cfc319460954ac56794720d/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN_peaks.count_mqc.tsv;f;394
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP2);ec128e366cfc319460954ac56794720d;/storage/nf-core/exec/nextflow_workflow_tracer/work/ec/128e366cfc319460954ac56794720d/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN_peaks.FRiP_mqc.tsv;f;596
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP2);ec128e366cfc319460954ac56794720d;/storage/nf-core/exec/nextflow_workflow_tracer/work/ec/128e366cfc319460954ac56794720d/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP1);503dee8e0c9b7ea98261cf044793aa8c;/storage/nf-core/exec/nextflow_workflow_tracer/work/50/3dee8e0c9b7ea98261cf044793aa8c/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.sorted.bam.bai;f;10128
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP1);503dee8e0c9b7ea98261cf044793aa8c;/storage/nf-core/exec/nextflow_workflow_tracer/work/50/3dee8e0c9b7ea98261cf044793aa8c/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T150_SE_REP1);756ed5e3b53bd1d1fe81a1b8b5eda828;/storage/nf-core/exec/nextflow_workflow_tracer/work/75/6ed5e3b53bd1d1fe81a1b8b5eda828/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.bigWig;f;1302427
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T150_SE_REP1);756ed5e3b53bd1d1fe81a1b8b5eda828;/storage/nf-core/exec/nextflow_workflow_tracer/work/75/6ed5e3b53bd1d1fe81a1b8b5eda828/versions.yml;f;91
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T150_SE_REP1);db57b21548306c9924a1681a4c79c9a5;/storage/nf-core/exec/nextflow_workflow_tracer/work/db/57b21548306c9924a1681a4c79c9a5/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN_peaks.annotatePeaks.txt;f;286140
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T150_SE_REP1);db57b21548306c9924a1681a4c79c9a5;/storage/nf-core/exec/nextflow_workflow_tracer/work/db/57b21548306c9924a1681a4c79c9a5/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP2);b9421513e1c11f46906b912df51cfbc9;/storage/nf-core/exec/nextflow_workflow_tracer/work/b9/421513e1c11f46906b912df51cfbc9/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.bigWig;f;526944
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP2);b9421513e1c11f46906b912df51cfbc9;/storage/nf-core/exec/nextflow_workflow_tracer/work/b9/421513e1c11f46906b912df51cfbc9/versions.yml;f;91
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T150_SE_REP1);fb069d8e03852e93a7615c5fc2d1f53f;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/069d8e03852e93a7615c5fc2d1f53f/OSMOTIC_STRESS_T150_SE_REP1.ataqv.json;f;340939
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T150_SE_REP1);fb069d8e03852e93a7615c5fc2d1f53f;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/069d8e03852e93a7615c5fc2d1f53f/versions.yml;f;70
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T150_SE_REP1);0b748adf1595ad8699442d490954d470;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/748adf1595ad8699442d490954d470/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.plotFingerprint.pdf;f;384151
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T150_SE_REP1);0b748adf1595ad8699442d490954d470;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/748adf1595ad8699442d490954d470/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.plotFingerprint.raw.txt;f;462
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T150_SE_REP1);0b748adf1595ad8699442d490954d470;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/748adf1595ad8699442d490954d470/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.plotFingerprint.qcmetrics.txt;f;273
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T150_SE_REP1);0b748adf1595ad8699442d490954d470;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/748adf1595ad8699442d490954d470/versions.yml;f;88
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP2);52e1f0ac2e7e7ee10a7dc313b8071770;/storage/nf-core/exec/nextflow_workflow_tracer/work/52/e1f0ac2e7e7ee10a7dc313b8071770/OSMOTIC_STRESS_T0_PE_REP2.mLb.clN.sorted.bam.bai;f;11664
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP2);52e1f0ac2e7e7ee10a7dc313b8071770;/storage/nf-core/exec/nextflow_workflow_tracer/work/52/e1f0ac2e7e7ee10a7dc313b8071770/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T150_SE_REP1);b512c585dfa51492074304b754f9ae2b;/storage/nf-core/exec/nextflow_workflow_tracer/work/b5/12c585dfa51492074304b754f9ae2b/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN_peaks.count_mqc.tsv;f;395
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T150_SE_REP1);b512c585dfa51492074304b754f9ae2b;/storage/nf-core/exec/nextflow_workflow_tracer/work/b5/12c585dfa51492074304b754f9ae2b/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN_peaks.FRiP_mqc.tsv;f;596
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T150_SE_REP1);b512c585dfa51492074304b754f9ae2b;/storage/nf-core/exec/nextflow_workflow_tracer/work/b5/12c585dfa51492074304b754f9ae2b/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T15_PE_REP1);34abe202ab591a3d16e1eaf36060bd30;/storage/nf-core/exec/nextflow_workflow_tracer/work/34/abe202ab591a3d16e1eaf36060bd30/OSMOTIC_STRESS_T15_PE_REP1.mLb.clN.sorted.bam.bai;f;10208
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T15_PE_REP1);34abe202ab591a3d16e1eaf36060bd30;/storage/nf-core/exec/nextflow_workflow_tracer/work/34/abe202ab591a3d16e1eaf36060bd30/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP1);493da0306a1ac9ffd2a839487bb9e4e1;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/3da0306a1ac9ffd2a839487bb9e4e1/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN_peaks.broadPeak;f;79047
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP1);493da0306a1ac9ffd2a839487bb9e4e1;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/3da0306a1ac9ffd2a839487bb9e4e1/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN_peaks.xls;f;83574
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP1);493da0306a1ac9ffd2a839487bb9e4e1;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/3da0306a1ac9ffd2a839487bb9e4e1/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP1);493da0306a1ac9ffd2a839487bb9e4e1;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/3da0306a1ac9ffd2a839487bb9e4e1/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN_peaks.gappedPeak;f;103392
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T0_PE);6664f005181c761d802d41167e0f4f6d;/storage/nf-core/exec/nextflow_workflow_tracer/work/66/64f005181c761d802d41167e0f4f6d/OSMOTIC_STRESS_T0_PE.mRp.sorted.bam;f;8845419
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T0_PE);6664f005181c761d802d41167e0f4f6d;/storage/nf-core/exec/nextflow_workflow_tracer/work/66/64f005181c761d802d41167e0f4f6d/versions.yml;f;75
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T100_SE);33d8a59e70b51b86daa93da450e3c662;/storage/nf-core/exec/nextflow_workflow_tracer/work/33/d8a59e70b51b86daa93da450e3c662/OSMOTIC_STRESS_T100_SE.mRp.sorted.bam;f;4339517
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T100_SE);33d8a59e70b51b86daa93da450e3c662;/storage/nf-core/exec/nextflow_workflow_tracer/work/33/d8a59e70b51b86daa93da450e3c662/versions.yml;f;75
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP1);44ed6483536a0e3ec4fce6e844b8d696;/storage/nf-core/exec/nextflow_workflow_tracer/work/44/ed6483536a0e3ec4fce6e844b8d696/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.plotFingerprint.pdf;f;383900
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP1);44ed6483536a0e3ec4fce6e844b8d696;/storage/nf-core/exec/nextflow_workflow_tracer/work/44/ed6483536a0e3ec4fce6e844b8d696/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.plotFingerprint.raw.txt;f;360
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP1);44ed6483536a0e3ec4fce6e844b8d696;/storage/nf-core/exec/nextflow_workflow_tracer/work/44/ed6483536a0e3ec4fce6e844b8d696/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.plotFingerprint.qcmetrics.txt;f;269
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP1);44ed6483536a0e3ec4fce6e844b8d696;/storage/nf-core/exec/nextflow_workflow_tracer/work/44/ed6483536a0e3ec4fce6e844b8d696/versions.yml;f;88
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.alignment_summary_metrics;f;2748
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.base_distribution_by_cycle_metrics;f;8223
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.insert_size_metrics;f;6299
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.quality_by_cycle_metrics;f;2907
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.quality_distribution_metrics;f;955
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.base_distribution_by_cycle.pdf;f;8682
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.insert_size_histogram.pdf;f;13489
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.quality_by_cycle.pdf;f;6351
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.quality_distribution.pdf;f;4857
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/OSMOTIC_STRESS_T0_PE_REP1.mLb.clN.CollectMultipleMetrics.read_length_histogram.pdf;f;5184
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1);69f13369e253ed5a6e64137ec26c132e;/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e/versions.yml;f;89
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP2);9fa2223dccb52c4b440b4c1c44f59471;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/a2223dccb52c4b440b4c1c44f59471/OSMOTIC_STRESS_T0_PE_REP2.mLb.clN.CollectMultipleMetrics.alignment_summary_metrics;f;2746
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP2);9fa2223dccb52c4b440b4c1c44f59471;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/a2223dccb52c4b440b4c1c44f59471/OSMOTIC_STRESS_T0_PE_REP2.mLb.clN.CollectMultipleMetrics.base_distribution_by_cycle_metrics;f;8253
